L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,size,covered
RadLex entity,Radlex descriptor,anatomically-related descriptor,intracoronal,,,,,,,,1,0
RadLex entity,property,location,laterality location,left side,,,,,,,1,0
RadLex entity,property,location,laterality location,right side,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,not applicable,,,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,upper,,,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,lower,,,,,,,,1,0
RadLex entity,Radlex descriptor,generalized descriptor,low,,,,,,,,1,0
RadLex entity,Radlex descriptor,generalized descriptor,high,,,,,,,,1,0
RadLex entity,Radlex descriptor,generalized descriptor,moderately high,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging with contrast,single-contrast imaging,,,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging with contrast,double-contrast imaging,,,,,,,1,0
RadLex entity,Radlex descriptor,risk level descriptor,high-risk,,,,,,,,1,0
RadLex entity,Radlex descriptor,risk level descriptor,average-risk,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging with contrast,positive-contrast imaging,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,tube insertion,feeding tube placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device repositioning procedure,feeding tube advancement,,,,,,,1,0
RadLex entity,procedure,infusion,therapy infusion,,,,,,,,1,0
RadLex entity,procedure,tissue sampling,aspiration of bodily substance,lumbar puncture,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,water-soluble contrast,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,therapeutic agent,medication,antispasmodic,,,,,,1,0
RadLex entity,Radlex descriptor,function descriptor,selective,,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,cholegraphic contrast,,,,,,,1,0
RadLex entity,procedure,imaging procedure,defecography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,enterography,enteroclysis,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,follow-through,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,nephrostography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,pouchography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,sialography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,vesiculography,,,,,,,,1,0
RadLex entity,process,biological process,voiding,,,,,,,,1,0
RadLex entity,Radlex descriptor,surgery descriptor,treatment technique,transcatheter,,,,,,,1,0
RadLex entity,procedure,measurement procedure,Whitaker test,,,,,,,,1,0
RadLex entity,procedure,measurement procedure,video urodynamics,,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,therapeutic agent,medication,antibiotic,,,,,,1,0
RadLex entity,property,attestation,,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,fluoroscopy time,,,,,,,,1,0
RadLex entity,process,monitored anesthesia care,,,,,,,,,1,0
RadLex entity,property,indication,,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,guidance descriptor,ultrasound-guided,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,guidance descriptor,monitored,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,cavoatrial,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,suprarenal,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,infrarenal,,,,,,,,1,0
RadLex entity,Radlex descriptor,function descriptor,surrogate,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,fluoroscopic,,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiation exposure measure,kerma,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,mid-level,,,,,,,,1,0
RadLex entity,Radlex descriptor,function descriptor,occlusive,,,,,,,,1,0
RadLex entity,Radlex descriptor,function descriptor,non-occlusive,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,aborted,,,,,,,,1,0
RadLex entity,Radlex descriptor,orientation descriptor,tilted,,,,,,,,1,0
RadLex entity,Radlex descriptor,function descriptor,deployed,,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,2-4 views,,,,,,,1,0
RadLex entity,procedure,imaging procedure,cephalography,,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,pacemaker insertion,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,after,post-fatty-meal,,,,,,,1,0
RadLex entity,procedure,assessment procedure,swallowing function assessment,,,,,,,,1,0
RadLex entity,Radlex descriptor,clinical significance descriptor,F0: indeterminate,,,,,,,,1,0
RadLex entity,Radlex descriptor,clinical significance descriptor,F1: normal,,,,,,,,1,0
RadLex entity,Radlex descriptor,clinical significance descriptor,F2: abnormal-insignificant,,,,,,,,1,0
RadLex entity,Radlex descriptor,clinical significance descriptor,F3: abnormal-significant,,,,,,,,1,0
RadLex entity,Radlex descriptor,clinical significance descriptor,F4: abnormal-highly significant,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,lenticular,,,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,drop-shaped,,,,,,,,1,0
RadLex entity,Radlex descriptor,uniformity descriptor,organized chaos,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,signal characteristic,hypointense,T2 hypointensity,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,extraprostatic,,,,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,lesion effect on prostate,abuts capsule of prostate,,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,lesion effect on prostate,bulges capsule of prostate,,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of prostate capsule,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of prostatic pseudocapsule,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of anterior fibromuscular stroma,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of prostate-seminal vesicle angle,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of neck of bladder,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of neurovascular bundle of prostate,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of periprostatic area,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of external urethral sphincter,,,,,1,0
RadLex entity,property,measurement type,ADC measurement,,,,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,tumor invasion of prostate adjacent structure,tumor invasion of seminal vesicle,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,early phase wash-in,,,,,,,1,0
RadLex entity,imaging modality,magnetic resonance imaging,dynamic contrast-enhanced magnetic resonance imaging,,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,biliary contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,bladder contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,collecting system contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,fistula contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intra-pouch contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intraarticular contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intradiscal contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intrafallopian contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intraloop contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intrauterine contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intravenous contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,nephrostomy contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,salivary duct contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,shunt contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,ureteral stent contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,t-tube contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,urethral contrast,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,therapeutic agent,microspheres,TheraSpheres,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,therapeutic agent,microspheres,SIR-spheres,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,radiopharmaceutical,florbetapir,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,after,post-therapy,,,,,,,1,0
RadLex entity,procedure,imaging procedure,splenoportography,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,suprapubic,,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of views,multiple views,,,,,,,1,0
RadLex entity,process,uptake,,,,,,,,,1,0
RadLex entity,procedure,substance removal,blood removal,venous sampling,,,,,,,1,0
RadLex entity,procedure,measurement procedure,volume quantification,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,baseline,,,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,external,,,,,,,,1,0
RadLex entity,temporal entity,multiple days,,,,,,,,,1,0
RadLex entity,temporal entity,initial day,,,,,,,,,1,0
RadLex entity,temporal entity,final day,,,,,,,,,1,0
RadLex entity,temporal entity,subsequent day,,,,,,,,,1,0
RadLex entity,property,diagnosis,new diagnosis,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,transhepatic,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,angiography,x-ray angiography,,,,,,,1,0
RadLex entity,imaging modality,other modality (DICOM),,,,,,,,,1,0
RadLex entity,property,measurement type,length,bone length,,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,catheter exchange,central venous catheter exchange,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,central venous catheter removal,,,,,,,1,0
RadLex entity,procedure,measurement procedure,dosimetry,,,,,,,,1,0
RadLex entity,procedure,treatment,vascular treatment procedure,venous treatment procedure,endovenous laser treatment,,,,,,1,0
RadLex entity,procedure,in vitro fertilization,,,,,,,,,1,0
RadLex entity,procedure,measurement procedure,manometry,,,,,,,,1,0
RadLex entity,procedure,treatment,phlebotomy,,,,,,,,1,0
RadLex entity,procedure,procedure simulation,,,,,,,,,1,0
RadLex entity,procedure,treatment,injection treatment,steroid injection,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,musculoskeletal surgery,tenotomy,,,,,,1,0
RadLex entity,procedure,treatment,injection treatment,thrombin injection,,,,,,,1,0
RadLex entity,process,training,,,,,,,,,1,0
RadLex entity,Radlex descriptor,device descriptor,catheter descriptor,with port,,,,,,,1,0
RadLex entity,Radlex descriptor,device descriptor,catheter descriptor,without port,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,after,post-void,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,callback,callback technical,,,,,,,1,0
RadLex entity,procedure,treatment,vascular treatment procedure,removal of vascular calculus,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,radiopharmaceutical,I-123 ioflupane,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,catheter insertion,central venous catheter placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device repair,central venous catheter repair,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,filter placement,,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,filter removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device repositioning procedure,filter repositioning,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,object retrieval,foreign body retrieval,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,tube insertion,gastrostomy-jejunostomy tube placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,gastrostomy-jejunostomy tube removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,tube insertion,long tube insertion,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,wire placement,,,,,,,1,0
RadLex entity,procedure,assessment procedure,determine device status,check tube,,,,,,,1,0
RadLex entity,procedure,tissue sampling,biopsy,core needle biopsy,transcatheter biopsy,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,small bowel loop diversion,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,genitourinary surgery,urinary diversion,urinary pouch,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,radiopharmaceutical,radiolabeled denatured red blood cells,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,inferior vena cava contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,oral cholecystographic contrast,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,radiopharmaceutical,radiolabeled platelet plasma,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,after,post-exercise,,,,,,,1,0
RadLex entity,procedure,procedure paradigm,language paradigm,,,,,,,,1,0
RadLex entity,procedure,procedure paradigm,motor paradigm,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,metabolic,,,,,,,,1,0
RadLex entity,property,imaging procedure property,number of acquisitions,multiple acquisitions,,,,,,,1,0
RadLex entity,procedure,treatment,pharmacologic intervention,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,cholangiography,transhepatic cholangiography,,,,,,,1,0
RadLex entity,procedure,assessment procedure,hemodynamic evaluation,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,1-2 muscles,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,3 or more muscles,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging domain property,2 or more regions,,,,,,,1,0
RadLex entity,property,imaging procedure property,imaging domain property,each additional vessel,,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,tube exchange,gastrostomy-jejunostomy tube exchange,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,tube exchange,gastric feeding tube exchange,,,,,,1,0
RadLex entity,procedure,device manipulation,device conversion,G--tube to G-J tube conversion,,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,tube exchange,nephrostomy tube exchange,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,nephroureteral stent exchange,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,hepatobiliary surgery,gallbladder or bile duct surgery,cholecystostomy,percutaneous cholecystostomy,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,hepatobiliary surgery,percutaneous transhepatic biliary drainage,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,substance administration attribute,route of administration,injection,tube injection,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,catheter insertion,tunneled catheter placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,catheter insertion,non-tunneled catheter placement,,,,,,1,0
RadLex entity,property,distance,distance from nipple,,,,,,,,1,0
RadLex entity,Radlex descriptor,elasticity descriptor,soft,,,,,,,,1,0
RadLex entity,Radlex descriptor,elasticity descriptor,hard,,,,,,,,1,0
RadLex entity,Radlex descriptor,elasticity descriptor,intermediate elasticity,,,,,,,,1,0
RadLex entity,property,composition,tissue composition,almost entirely fat,,,,,,,1,0
RadLex entity,property,composition,tissue composition,scattered fibroglandular tissue,,,,,,,1,0
RadLex entity,property,composition,tissue composition,heterogeneous fibroglandular tissue,,,,,,,1,0
RadLex entity,property,composition,tissue composition,extreme fibroglandular tissue,,,,,,,1,0
RadLex entity,imaging observation,signal-related observation,ductal precontrast high signal on T1W,,,,,,,,1,0
RadLex entity,imaging observation,lesion characteristic,effect of mass on surrounding tissue,tumor invasion of adjacent structure,nipple invasion,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,initial enhancement phase,slow initial phase,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,initial enhancement phase,medium initial phase,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,initial enhancement phase,fast initial phase,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,implant,breast implant,silicone breast implant,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,implant,breast implant,saline breast implant,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,implant,breast implant,other breast implant,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,retroglandular,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,retropectoral,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,angiography,lymphangiography,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intravesical contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,seminal vesicle contrast,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,therapeutic agent,thrombolytic agent,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,through ilial conduit,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,transjugular,,,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,catheter removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device repositioning procedure,catheter reposition,,,,,,,1,0
RadLex entity,procedure,assessment procedure,cholangioscopy,,,,,,,,1,0
RadLex entity,procedure,assessment procedure,determine device status,Denver shunt check,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,Denver shunt placement,,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,Denver shunt removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,stent placement,endograft placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,fibrin sheath removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,fiducial placement,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,ligation,,,,,,,1,0
RadLex entity,procedure,treatment,vascular treatment procedure,thrombectomy,mechanical thrombectomy,,,,,,1,0
RadLex entity,procedure,treatment,ablation,microwave ablation,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,nephrostomy placement,,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,nephroureteral stent removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,stent placement,percutaneous nephroureteral stent placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,percutaneous nephroureteral stent removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,percutaneous nephroureteral tube removal,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,percutaneous sympathectomy,,,,,,,1,0
RadLex entity,procedure,drainage,percutaneous transhepatic biliary drainage,,,,,,,,1,0
RadLex entity,procedure,treatment,interventional radiology procedure,balloon dilation procedure,angioplasty,percutaneous transluminal angioplasty,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,catheter exchange,peripherally inserted central catheter exchange,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,catheter insertion,peripherally inserted central catheter placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device revision,Denver shunt revision,,,,,,,1,0
RadLex entity,procedure,device manipulation,device revision,percutaneous transhepatic biliary revision,,,,,,,1,0
RadLex entity,procedure,device manipulation,device revision,transjugular intrahepatic portosystemic shunt revision,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,transjugular intrahepatic portosystemic shunt placement,,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,port exchange,,,,,,,1,0
RadLex entity,procedure,device manipulation,device exchange,ureterostomy exchange,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,port placement,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,catheter insertion,Swan-Ganz catheter placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device removal,port removal,,,,,,,1,0
RadLex entity,procedure,device manipulation,device repair,port repair,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,stab phlebectomy,,,,,,,1,0
RadLex entity,procedure,dilation procedure,stricture dilation,,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,stent placement,transcatheter stent placement,,,,,,1,0
RadLex entity,procedure,device manipulation,device revision,transhepatic tube revision,,,,,,,1,0
RadLex entity,procedure,imaging procedure,imaging without then with pharmacologic agent,,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,1 level,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional puncture,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,1-2 additional vessels,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional day,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional procedure,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional vessel,additional vessel same family,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,initial vessel,,,,,,,1,0
RadLex entity,procedure,device manipulation,device retrieval,catheter retrieval,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional area,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,multiple areas,,,,,,,1,0
RadLex entity,Radlex descriptor,size descriptor,<10mm,,,,,,,,1,0
RadLex entity,Radlex descriptor,size descriptor,10-19mm,,,,,,,,1,0
RadLex entity,Radlex descriptor,size descriptor,<20mm,,,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,hepatobiliary phase,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,signal characteristic,hyperintense,hepatobiliary phase hyperintensity,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,signal characteristic,hypointense,hepatobiliary phase hypointense rim,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,signal characteristic,hypointense,hepatobiliary phase hypointensity,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,signal characteristic,isointense,hepatobiliary phase isointensity,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,signal characteristic,hypointense,pseudo-washout appearance,,,,,1,0
RadLex entity,property,tumor stage,T stage,radiographic T-stage,,,,,,,1,0
RadLex entity,property,imaging procedure property,enhancement phase,venous phase,transitional phase,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,unequivocal,,,,,,,,1,0
RadLex entity,Radlex descriptor,size descriptor,?20mm,,,,,,,,1,0
RadLex entity,Radlex descriptor,orientation descriptor,panoramic,,,,,,,,1,0
RadLex entity,procedure,device manipulation,device replacement,tube replacement,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,tube insertion,J-tube placement,,,,,,1,0
RadLex entity,Radlex descriptor,truth descriptor,TRUE,,,,,,,,1,0
RadLex entity,Radlex descriptor,truth descriptor,FALSE,,,,,,,,1,0
RadLex entity,procedure,tissue sampling,biopsy,core needle biopsy,deep needle biopsy,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,tube or catheter,tube,nephrostomy tube,,,,1,0
RadLex entity,procedure,imaging procedure,fetal non-stress test,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,unlisted,,,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,laterality,unspecified laterality,,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,laterality,laterality present,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,intrathecal contrast,intrathecal contrast via lumbar injection,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,fetal non-stress test presence value,with fetal non-stress test,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,fetal non-stress test presence value,without fetal non-stress test,,,,,,,1,0
RadLex entity,object,medical object,medical device,implantable device,tube or catheter,tube,percutaneous drainage tube,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,radiosurgery,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,substance administration attribute,reduced contrast volume,,,,,,,1,0
RadLex entity,Radlex descriptor,concommitance descriptor,with,,,,,,,,1,0
RadLex entity,Radlex descriptor,concommitance descriptor,without,,,,,,,,1,0
RadLex entity,Radlex descriptor,concommitance descriptor,without and with,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,intra-salivery duct,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,intra-sinus tract,,,,,,,,1,0
RadLex entity,procedure,tissue sampling,biopsy,deep biopsy,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,substance administration attribute,route of administration,via existing access,through existing catheter,via enteroclysis tube,,,,1,0
RadLex entity,property,measurement type,leg measurement,anterversion measurement,,,,,,,1,0
RadLex entity,property,measurement type,leg measurement,femur measurement,,,,,,,1,0
RadLex entity,procedure,tissue sampling,biopsy,superficial biopsy,,,,,,,1,0
RadLex entity,procedure,tissue sampling,biopsy,core needle biopsy,superficial needle biopsy,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,intra-bladder,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,echogenicity characteristic,severe parenchymal heterogeneity,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,refractive edge shadows,,,,,,,1,0
RadLex entity,imaging observation,liver imaging observation,loss of portal triads or hepatic veins,,,,,,,,1,0
RadLex entity,Radlex descriptor,composition descriptor,predominantly cystic,,,,,,,,1,0
RadLex entity,Radlex descriptor,composition descriptor,spongiform,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,modality-related characteristic,echogenicity characteristic,very hypoechoic,,,,,,1,0
RadLex entity,Radlex descriptor,morphologic descriptor,taller-than-wide,,,,,,,,1,0
RadLex entity,property,measurement type,maximum size,,,,,,,,1,0
RadLex entity,report component,impression,,,,,,,,,1,0
RadLex entity,process,change,,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,negative,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,positive,,,,,,,,1,0
RadLex entity,object,medical object,marker,scar marker,,,,,,,1,0
RadLex entity,property,appearance,,,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,anesthetic,lidocaine,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,craniocaudal,,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,breast surgery,mastectomy,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,reduced,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,antecubital,,,,,,,,1,0
RadLex entity,Radlex descriptor,anatomically-related descriptor,vascular,,,,,,,,1,0
RadLex entity,Radlex descriptor,composition descriptor,fibrocystic,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,palpable,,,,,,,,1,0
